Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Li_x,J_Li_y,J_Li_z
65520,6399.309885168727,-7.8403464e-05,0.0010594138,-0.00012547096,3.7279347739749795,16.052361968999428,11.447292957829553,20.54489993332694,-20.35150784017344,-14.51155211946344,-3.5693666454521775,-0.31383224383781894,0.6404519755445883
65525,6399.309885168727,-0.00011572043,0.0010105248,-7.9097226e-05,4.345454075839356,16.010353069439695,14.269619711649195,21.055003660930502,-20.001466004546387,-15.864135752471611,-4.696989662150813,-0.6218651683509195,-0.8292915266580296
65530,6399.309885168727,-0.00021420581,0.0009506095,0.00013458496,5.108317027952566,15.909076857562576,17.16833593313268,20.97389707159467,-18.998206503690312,-16.95490937729346,-5.3787459047875785,-1.5238484363278206,-2.637234194779569
65535,6399.309885168727,-0.00028101206,0.0008960843,0.00040196223,5.994060431154126,15.7911931167838,19.985563316698887,20.28149245856124,-17.552575543392898,-18.417488168676293,-5.57208455225053,-2.8515958987834122,-3.991882873066619
65540,6399.309885168727,-0.0003102703,0.00084069173,0.00068470114,6.966590707610507,15.669271544451584,22.567980260468097,19.14084915436009,-15.973042458957144,-20.319989921732933,-5.40397145523319,-4.309207368106141,-4.671797798692401
65545,6399.309885168727,-0.0003559098,0.000821115,0.0009364145,7.973393024802122,15.533755644442971,24.78905106831909,17.69393221967706,-14.569975835043017,-22.07325473590845,-4.963856970991841,-5.576758076017281,-5.139603681375425
65550,6399.309885168727,-0.00039090047,0.00087150926,0.0010952298,8.942384022202518,15.370239608280935,26.557390296982625,15.891812671340942,-13.417632978428749,-23.111252823821005,-4.130728538132175,-6.565585036297045,-5.86994491712959
65555,6399.309885168727,-0.00036594184,0.0009372089,0.0011627439,9.7882326247436,15.174142561616572,27.811112176552264,13.513497021114146,-12.281682040154129,-23.473903676034865,-2.598261765292122,-7.505439370563833,-6.761015808470452
65560,6399.309885168727,-0.00030337562,0.00093994645,0.0012072757,10.429543637053927,14.953624652524121,28.510486206478078,10.582164986240366,-11.00179690305334,-23.692145787214145,-0.3082409829080319,-8.564806520952258,-7.242147713647334
65565,6399.309885168727,-0.00027813754,0.00088102935,0.0012547994,10.810858670209186,14.720614650923947,28.638195562214527,7.693939294738212,-9.725904974690486,-24.436528977245075,2.198669666740457,-9.60768856653496,-6.625474116221643
65570,6399.309885168727,-0.00034572335,0.00084306864,0.0012154015,10.9201204749388,14.47620251670798,28.205146365647956,5.686723732963708,-8.877407718615931,-25.956440876476442,4.096623461518462,-10.211773327387817,-4.672513266060026
65575,6399.309885168727,-0.000489543,0.00089782727,0.0010308916,10.79492794394535,14.201298880216763,27.2557834064809,4.964844106921499,-8.94445362083264,-27.70938713689076,4.943695313056665,-9.869823908443973,-1.9702040865619102
65580,6399.309885168727,-0.00066043244,0.0010395609,0.00080416293,10.515210433839442,13.859561463651174,25.866217269854957,5.436607989205497,-10.12610726224569,-29.08772164841423,4.751649105156972,-8.346432704834768,0.7976965277679375
65585,6399.309885168727,-0.00083104597,0.0012168388,0.0006481481,10.185144160424883,13.407779670626601,24.13450735723191,6.91687898723588,-12.235000946735575,-29.81340496311816,3.6014445869018488,-5.7857570686862445,3.255089898729588
65590,6399.309885168727,-0.0009741753,0.0013901523,0.0005590371,9.908738723615885,12.809257599642129,22.166403370154427,9.14597551083292,-14.827927190247586,-29.585464503140543,1.6487533977010713,-2.5943085699652455,4.9952537132752575
65595,6399.309885168727,-0.0010656007,0.0015282311,0.0004469218,9.764697848799171,12.047659645003131,20.05834183996368,11.665054241914119,-17.41252564040144,-28.141790317838172,-0.726284276328883,0.7518877969307916,5.659641038586312
65600,6399.309885168727,-0.0010793757,0.0016028206,0.00023495955,9.788192622295215,11.135335848325324,17.881949535339935,13.917906560729838,-19.611601216108404,-25.568016174133962,-3.002631270092465,3.863287077405662,5.26225912788858
65605,6399.309885168727,-0.0010063921,0.0016380784,-4.3645196e-05,9.96634211196974,10.11135586402872,15.675881681936442,15.325601065115135,-21.11661480775468,-22.31741486716885,-4.588475335577172,6.392280760981779,4.217725906611928
65610,6399.309885168727,-0.0009026488,0.0016890238,-0.00026556785,10.250077686671235,9.028685730089475,13.44817463597693,15.320583243518142,-21.598291276707755,-18.879938997634895,-4.8671929629185655,7.956627340159943,3.0079571820350655
65615,6399.309885168727,-0.00083928433,0.0017343044,-0.00034915662,10.578153035718374,7.936968018064927,11.187927417059573,13.769767543932485,-20.638832407906307,-15.327337361218381,-3.64445278100105,8.088886318168337,1.7156030255390644
65620,6399.309885168727,-0.00079521124,0.0017060317,-0.00038415656,10.903385378857452,6.870810494520465,8.880768066976916,11.157929745013776,-18.011768453016998,-11.47718539247955,-1.3578473212466946,6.527979825601764,0.17261037349443298
65625,6399.309885168727,-0.0006448277,0.0015990009,-0.0005443484,11.216238650275587,5.8484664898757,6.5277468878292995,8.139096834207832,-14.323334897290934,-7.621011917076082,1.3481321774531958,3.8618903495519445,-1.330541954379544
65630,6399.309885168727,-0.00034650028,0.0014776546,-0.0008194534,11.561313919709024,4.873293640638278,4.165769618160004,5.227688638826604,-10.709564670115594,-4.43662245557118,3.914465388704246,1.2232929661843488,-2.1529539574367966
65635,6399.309885168727,4.1178122e-05,0.0013786785,-0.0010177895,12.034049610258622,3.931736676319015,1.8696647349014803,2.731674411052464,-7.907915581365284,-2.3033101847264534,5.937743683845172,-0.6367990470750686,-1.9901613926023067
65640,6399.309885168727,0.00042078918,0.0012599508,-0.0009797817,12.746551716846254,2.9936881910069797,-0.27622538672252617,0.9415407257059467,-6.043463500100315,-0.9862504629724045,7.015375108550205,-1.5632025879274032,-1.1613312935343063
65645,6399.309885168727,0.00068362517,0.0010716694,-0.0007382734,13.770364120226619,2.016015749093522,-2.222825644112472,-0.011758020169198247,-4.944267643532053,0.3862100464379018,6.944861330742483,-1.6847259707025988,-0.5871917948980925
65650,6399.309885168727,0.00080388493,0.00083064125,-0.00042245557,15.088994138354424,0.949931733106379,-3.983798861711275,-0.25836649676935775,-4.395963852725923,2.455626970311985,5.872839895936763,-1.1669457080822347,-0.8956357132557176
65655,6399.309885168727,0.00081158825,0.0005551999,-9.877707e-05,16.592803973512318,-0.24582089077569247,-5.626624439250319,0.08942527766188668,-4.088187261800274,4.929814301382408,4.021238260110536,-0.2789694348791407,-1.7269975382297287
65660,6399.309885168727,0.0008027807,0.00026040603,0.00017928903,18.118849186187248,-1.5928327558486934,-7.228421076801481,1.0196217061150872,-3.7406719334245535,7.130367710562841,1.5649961680076254,0.7205269960725538,-2.325754329133009
65665,6399.309885168727,0.0009372388,1.4748099e-06,0.00033280402,19.51325338295701,-3.0872156029855695,-8.813354013564407,2.483388849721761,-3.000560821662364,8.956875314676271,-1.2931750504710493,1.4747984611933909,-2.567328978875697
65670,6399.309885168727,0.0011981239,-0.00012181383,0.0003308661,20.683036509709012,-4.698033368753502,-10.314442073068985,4.148734833890871,-1.3665518969309058,11.045874889443784,-4.1283040929326775,1.4516070310531046,-3.155240827709451
65675,6399.309885168727,0.0014039029,-4.102715e-05,0.00025231656,21.606562541634588,-6.3722857300418845,-11.605325137663694,5.445445390671324,1.2117484014062194,13.568437471169434,-6.348540252251707,0.5475589425080081,-4.386920588331227
65680,6399.309885168727,0.0014636647,0.00015406276,0.00021406419,22.292454675373477,-8.04892530519658,-12.581553051936076,5.894118458107505,4.324605912324039,16.055206075367437,-7.483105246049247,-0.8886590968429252,-5.897461630873401
65685,6399.309885168727,0.0013659281,0.00032054706,0.00024597254,22.731418917434524,-9.676274721281633,-13.214887493961523,5.42925579348079,7.610232942890541,18.090380455627738,-7.45720653640886,-2.546937135640942,-7.299301490074971
65690,6399.309885168727,0.0011764809,0.00043354856,0.0002891833,22.887110994883727,-11.222327214536682,-13.537013074836377,4.415762146449511,10.884770078592847,19.4462219633482,-6.599404968476602,-4.275421741117011,-8.333017269677033
65695,6399.309885168727,0.0010015464,0.0005306112,0.00030726753,22.72073728646737,-12.673999804219536,-13.58486281910367,3.2466622786526793,13.995037588531993,19.92270146213594,-5.263931183973211,-5.934016960953582,-8.761647083647505
65700,6399.309885168727,0.00086339103,0.00063264766,0.00031978555,22.218451144167002,-14.03024932311212,-13.362720306746574,2.031272544307595,16.68380202609034,19.295568742575945,-3.5462552595524643,-7.26653185436268,-8.356656746018519
65705,6399.309885168727,0.0007117289,0.0007642151,0.0003326391,21.406081801884824,-15.292409312385763,-12.839716681608792,0.731874002224481,18.577689002048935,17.56102672613121,-1.4344873806019067,-7.898258824371138,-7.145117989555835
65710,6399.309885168727,0.0005181133,0.000951572,0.000302332,20.35149741710537,-16.450954994052267,-11.970729645052725,-0.4700507708028301,19.41147962752359,15.02497797156173,0.8220215054536903,-7.573503660494194,-5.47805638467627
65715,6399.309885168727,0.00030305862,0.0011774984,0.0001949401,19.156921504822634,-17.471680841325114,-10.726261573270985,-1.12332456398761,19.2773068288908,12.058471924773022,2.6698714096712735,-6.418604911520075,-3.7560187441668966
65720,6399.309885168727,0.00010885103,0.0013978151,2.8384391e-05,17.94348557246903,-18.28754010179921,-9.119460332726105,-0.9167324032958124,18.547482454017086,8.909533692373206,3.6767152067734665,-4.872921144717535,-2.2138818754211687
65725,6399.309885168727,-2.8795459e-05,0.0015821198,-0.00015609388,16.82968699770626,-18.80146922036886,-7.217045607120181,0.013165996589314055,17.578894818790218,5.774994910590413,3.8606153754629,-3.390404382469991,-0.9817577748909687
65730,6399.309885168727,-8.6313965e-05,0.0017147237,-0.0003461574,15.905485676421987,-18.903808951425276,-5.126175822761379,1.228585743164527,16.436654901074796,2.920821358432824,3.5693970574759675,-2.145824855292144,-0.2184543816548401
65735,6399.309885168727,-4.5219174e-05,0.001789695,-0.00053660944,15.207906673570145,-18.503436812938276,-2.9647063254072616,2.3698617520542182,14.770775233407324,0.49969544718385794,3.1257001372180335,-0.880317441150023,0.04120182982650178
65740,6399.309885168727,8.1068756e-05,0.0018137409,-0.0006650483,14.708483721954144,-17.560050543117654,-0.836849503072099,3.3483705106311508,12.178821668743804,-1.692390307717341,2.646614410700082,0.7682496988850605,0.10543080580454234
65745,6399.309885168727,0.0002421275,0.0018116436,-0.0006367848,14.321511143093263,-16.10131222709254,1.170449155467995,4.195613987202895,8.848000328799678,-3.989092643920797,2.1863436270543986,2.6403325526912655,0.3948346516953163
65750,6399.309885168727,0.00038254602,0.0018214557,-0.0004390688,13.933331744461812,-14.219172800130883,2.97912347807656,4.8642837305498805,5.54234971231119,-6.458691840599043,1.9058534233374913,4.063843493407635,1.0557595085913478
65755,6399.309885168727,0.00043501548,0.0018654325,-0.00015913889,13.446603058657137,-12.049647552190551,4.519603157024592,5.267961504066276,3.0155689246595268,-8.960918788194816,1.9889041878234521,4.421098826345346,2.0175065278228987
65760,6399.309885168727,0.00034548706,0.0019229333,0.000120233795,12.823547614845525,-9.742206763945548,5.747029547391917,5.424785310720123,1.57862294580911,-11.370997182174161,2.455135831835165,3.550604214842256,3.200158609884295
65765,6399.309885168727,0.00014008071,0.0019353575,0.00039989912,12.106990296733647,-7.429813070733081,6.659077031815888,5.442401719247951,1.0246024849940278,-13.506182319309687,3.1540766912151135,1.792231022301653,4.4232963692986775
65770,6399.309885168727,-6.959545e-05,0.0018641301,0.0006917304,11.40707235174145,-5.211901399846402,7.295045638560315,5.54720273060703,0.8795095063534228,-15.187184948747579,3.74919395986241,-0.28058758390258387,5.468330133487379
65775,6399.309885168727,-0.00021049564,0.0017243499,0.00093997916,10.860335612245624,-3.153667429444914,7.718231447639174,6.165560007514818,0.6682775987202314,-16.415156377852888,3.6775734090990824,-2.127589489655943,6.273116075680504
65780,6399.309885168727,-0.00031730952,0.0015715447,0.0010732897,10.58238780514316,-1.2943624506561993,7.995975510153277,7.594180693127067,0.042039793835209394,-17.187194140652192,2.5269003539508645,-3.360656790888893,6.76740971962796
65785,6399.309885168727,-0.00047196916,0.001435457,0.001086902,10.632804067221377,0.342758035697325,8.184681261472779,9.590333225119336,-1.1725251453616528,-17.288510249602602,0.48033163036804183,-3.7832122566166757,6.680020172570277
65790,6399.309885168727,-0.0007268351,0.0012837012,0.0010545793,10.999206267935593,1.7410827644151796,8.320000792873234,11.44793984885584,-3.006360906311674,-16.472872471261887,-1.7436772867638242,-3.347701467834407,5.729062995596234
65795,6399.309885168727,-0.0010693668,0.0010869999,0.0010406426,11.59993431034477,2.8852608328551206,8.415365588827317,12.436226213497063,-5.2444621265684725,-14.869184259923374,-3.3326917798819826,-2.2537783674767664,4.0300103553884234
65800,6399.309885168727,-0.001438065,0.00088572537,0.0010394034,12.299469400542739,3.760253389696002,8.472164916374513,12.270028968115836,-7.347998703821652,-12.985275078047943,-3.8660298086412985,-1.025234368370287,2.089301983490497
65805,6399.309885168727,-0.0017794421,0.0007669682,0.0009994433,12.929307865977401,4.3516595770455515,8.496287398438344,11.258340594467628,-8.84057841187144,-11.291783194535691,-3.4841797802889523,-0.12406102937049157,0.3716879134583557
65810,6399.309885168727,-0.0020357005,0.0007853462,0.0008569204,13.31121868790965,4.64616614161457,8.509470683491287,10.010144659586983,-9.68836928270833,-10.015501520619745,-2.6178945481603786,0.429223284286568,-0.9177769647874245
65815,6399.309885168727,-0.0021368172,0.0009079897,0.00055223133,13.285304520603722,4.6354992350792354,8.547920811802811,9.070339281257217,-10.101133103942296,-9.187817863709478,-1.6521750075132644,0.8526541556068743,-1.7839107055667571
65820,6399.309885168727,-0.002089043,0.0010345306,7.9066696e-05,12.746328913873041,4.328258192716358,8.646943505676663,8.750209087363801,-10.205011944171595,-8.762644681199726,-0.7930693942850979,1.2637736822810304,-2.308106573386557
65825,6399.309885168727,-0.001979216,0.0010696091,-0.00045259317,11.678715569924718,3.7671546365276036,8.817459790208579,9.148815463431417,-10.050222932700883,-8.747031667825631,-0.12406261100635074,1.6700881030131178,-2.494235872888329
65830,6399.309885168727,-0.0018601525,0.0009912502,-0.0008347713,10.168283307854695,3.0354041657259323,9.028200699960193,10.28643546764871,-9.679237072910503,-9.134002739530098,0.24874966595804482,2.03085260428023,-2.318005850917633
65835,6399.309885168727,-0.0016995614,0.0008718403,-0.00089387764,8.376309996124606,2.2359181813793576,9.20628428809656,12.099699498626444,-9.042196561816702,-9.727195151684265,0.227458817111498,2.1932979337046024,-1.9028972344101365
65840,6399.309885168727,-0.0014530063,0.0008067635,-0.0006706215,6.486635738142786,1.4489089517213616,9.258065275132735,14.220727289858774,-8.071051940786795,-10.174308324250141,-0.0038948438975543453,2.009162905950947,-1.5075648014237575
65845,6399.309885168727,-0.0011329912,0.00081452506,-0.00038064082,4.655998659366878,0.6950562065525192,9.100303470489647,16.10406810705463,-6.785483210092143,-10.106019334841388,-0.0565985200007475,1.477446678652345,-1.4180918719641684
65850,6399.309885168727,-0.00077771937,0.0008557104,-0.00015489533,2.989174516474436,-0.06537515710226938,8.688403054836867,17.42409142511425,-5.181689940246662,-9.267140104988066,0.29020250549935167,0.6340846181313142,-1.8450705698480645
65855,6399.309885168727,-0.00042434802,0.00087525125,7.1534587e-06,1.5366893426429202,-0.8980057543464025,8.031513308569316,18.17706070296955,-3.2203396092633128,-7.795519954095366,0.9897185190623219,-0.49463540181269705,-2.6598007253626177
65860,6399.309885168727,-0.00014247591,0.00080378976,0.00012344663,0.3028138265975473,-1.8532469272992165,7.190274583348275,18.663860997921084,-0.9329091435545345,-6.286286141861351,1.7367937185829447,-1.8268247484035918,-3.327795686628849
65865,6399.309885168727,-2.5970994e-05,0.0006148618,0.00018248269,-0.7449955687885916,-2.941072023256882,6.258997958515154,19.36225733968714,1.537362523580435,-5.417002727226359,2.086207145619724,-3.2092716113281448,-3.265802271203245
65870,6399.309885168727,-7.588344e-05,0.00036991318,0.00020038216,-1.6679361232642402,-4.127358139093874,5.338049090479817,20.580647038570724,3.9534680637955217,-5.642236192593988,1.7907582892296574,-4.439090893851894,-2.119619870846907
65875,6399.309885168727,-0.00011614707,0.00016512303,0.00025117144,-2.5472826020383326,-5.348138891911396,4.505739519923427,22.211236241254902,6.003764240354251,-7.046023367974126,1.0395155614171614,-5.2686064949818645,0.11647721228179053
65880,6399.309885168727,9.296538e-06,4.8817597e-05,0.00033009727,-3.4702285731661053,-6.528175008026331,3.8011185211595695,23.894614397798648,7.458405263539358,-9.031055861631327,0.2790833655092365,-5.543211510492907,2.806130825871843
65885,6399.309885168727,0.00022195483,-6.0058204e-07,0.00033472705,-4.510891443792074,-7.592397573828412,3.222427610509527,25.274398350531037,8.225857700256935,-10.63940408229996,-0.060037670267533816,-5.24644145538397,4.993170068347137
65890,6399.309885168727,0.00041377678,-2.2848115e-05,0.00023089618,-5.712950975798462,-8.475906224443523,2.739113787521691,26.068704117078084,8.267922933394626,-11.391145179124802,0.3477162151832687,-4.404998003665891,6.22822523595347
65895,6399.309885168727,0.0005726794,-3.7413076e-05,4.435541e-05,-7.078059003998216,-9.132518441027406,2.315115602552088,26.224900110611486,7.748090008571349,-11.336509644554324,1.5566283065056865,-3.228552580895406,6.597587777835326
65900,6399.309885168727,0.0007143269,-1.51384065e-05,-0.0002206355,-8.564421775631352,-9.534979744076173,1.932309584446247,25.99144171422489,6.89937790617773,-10.69423540012416,3.276449535413363,-1.9773795033226769,6.338119584927664
65905,6399.309885168727,0.000859465,0.00010786229,-0.0005391996,-10.094899348082121,-9.668624423006241,1.5993443564017626,25.748223000410647,5.748775776293081,-9.52040125703046,5.0501461516180495,-0.6931328141119732,5.497250586608754
65910,6399.309885168727,0.0010233801,0.00035854627,-0.0008188412,-11.56866755986689,-9.525469651830806,1.3426457082984236,25.860183243902995,4.270888254827914,-7.658314872451452,6.411954495495834,0.6415998464461021,3.8918628014278167
65915,6399.309885168727,0.0011655288,0.00067830074,-0.00096094527,-12.875198098987903,-9.102093836385736,1.1839427240935585,26.63159439379291,2.559130075263276,-5.032536375938659,6.9470740907129445,1.9299821898701204,1.4247870452097797
65920,6399.309885168727,0.0012083593,0.0009698752,-0.000943831,-13.911547959528116,-8.400018129350771,1.1150411811701435,28.237379246141643,0.6898722517573725,-1.8966550841707814,6.377639000044169,3.0971643248292686,-1.642192863514755
65925,6399.309885168727,0.0011288788,0.0011748526,-0.00082963915,-14.599418356062097,-7.4272045260971735,1.0862240510047376,30.573644891649046,-1.3025293313191995,1.2609193232781353,4.729244089978479,4.116752334385441,-4.770950271781876
65930,6399.309885168727,0.0009883969,0.0012933016,-0.0007149411,-14.896964176769556,-6.201197925291469,1.018838534991719,33.25461781944472,-3.2650829585597956,3.997624722974936,2.3458169481184687,4.853299369241344,-7.440270385007574
65935,6399.309885168727,0.00086597446,0.001356811,-0.00067733804,-14.805196911060788,-4.7554173280321965,0.840427214063002,35.811101344203436,-4.953801309993429,6.069902003753443,-0.3024337509666424,5.096237287162498,-9.334136438407986
65940,6399.309885168727,0.00078906835,0.0013806071,-0.0007354377,-14.370180389909956,-3.1478234873092124,0.5268903717530158,37.83674922427275,-6.176934917536306,7.353675380592678,-2.763098183869929,4.711776906374131,-10.304373041986077
65945,6399.309885168727,0.0007251315,0.001344184,-0.0008411226,-13.67761360409409,-1.464083126774204,0.12549561964411637,38.983305882841194,-6.848394308886561,7.785414938894752,-4.602221677861721,3.6994958903694943,-10.33471795605623
65950,6399.309885168727,0.0006235907,0.001221691,-0.0009143114,-12.833388801992124,0.19227262284231972,-0.2616818513618817,38.96284316862142,-6.9606405644929135,7.430414352030999,-5.425983870452669,2.1553863035012775,-9.592539785318186
65955,6399.309885168727,0.0004801447,0.001024817,-0.00091236486,-11.93194110529353,1.718874529075147,-0.5266328994242393,37.70478074745182,-6.51656911971555,6.530811044376383,-5.0693690042205475,0.18471293125620392,-8.427985497827867
65960,6399.309885168727,0.00034750492,0.0007978564,-0.0008634586,-11.030865921588564,3.035438270492814,-0.6027912183766044,35.58636284719245,-5.571476021400722,5.357750254047237,-3.852026175267142,-2.076943993607724,-7.178766171110727
65965,6399.309885168727,0.0002825748,0.00057893246,-0.0007942178,-10.14528868386756,4.096619914212279,-0.4810511217932243,33.28430575198578,-4.396348824216384,3.9365389707352323,-2.4355464935613185,-4.31325299856982,-5.87929506796103
65970,6399.309885168727,0.00030890063,0.0003714826,-0.0006837329,-9.259074280521558,4.893619359877557,-0.19667977565253647,31.150376475939936,-3.4068412130902788,2.0688197318929777,-1.1878315237151895,-6.099759936037313,-4.2959471072019735
65975,6399.309885168727,0.0004183561,0.00013430843,-0.0005261478,-8.34332291568867,5.450414345497047,0.19163965209159994,28.99507259395972,-2.870107960107661,-0.3671771366527943,0.051720938181702536,-7.193287885372425,-2.2482694269340198
65980,6399.309885168727,0.00058274023,-0.00013900713,-0.0003545266,-7.369890094452469,5.812082456220309,0.6175320230046609,26.54847961102854,-2.7742764672937668,-3.3071692150344907,1.5248810445502983,-7.650787578352916,0.26583030966208965
65985,6399.309885168727,0.00075882114,-0.00038696974,-0.00022107511,-6.314555542752398,6.023387499451126,1.0198016393784721,23.913438395953513,-2.9406298751917523,-6.536625758458511,3.1045877701346996,-7.695739213642096,3.0930172142041212
65990,6399.309885168727,0.0008809365,-0.00054985116,-0.00017456408,-5.156839243665357,6.107823624704106,1.3531923959250536,21.45739553983544,-3.2069194282947313,-9.602500535465197,4.402914303160529,-7.513885828778452,5.825501142688847
65995,6399.309885168727,0.0008753661,-0.00060219574,-0.00023858299,-3.885902839599705,6.059111142031834,1.5903957982242547,19.47054124713754,-3.6272756688293333,-11.848090682278096,5.1188319100085815,-7.044817140508904,7.833887754307181
66000,6399.309885168727,0.0007413544,-0.0005186353,-0.00040797333,-2.509464198921787,5.848478580493178,1.7147012339425247,18.042749779822707,-4.4726446155644295,-12.881962136777702,5.170184611012942,-5.988815550835366,8.74345391704334
66005,6399.309885168727,0.0005561317,-0.00027371934,-0.00064538204,-1.056098816323892,5.445135901932303,1.7100092502402378,17.05822652242201,-5.965276749217824,-12.935573873769727,4.701342468220233,-4.092840759412151,8.801757628237066
66010,6399.309885168727,0.00038584424,8.318315e-05,-0.0008632663,0.43301722178094826,4.841076837935474,1.5560838729467459,16.296572356557554,-8.094610921244403,-12.511601233457654,3.9738804678611506,-1.3594474634166676,8.531710324453126
66015,6399.309885168727,0.000232642,0.00041239054,-0.000947791,1.917007621017011,4.066574972234888,1.2334292869524328,15.584966749665872,-10.494187377592272,-11.863867837927723,3.20149554508204,1.8146309322762915,8.206631438901933
66020,6399.309885168727,0.00010131213,0.0006023207,-0.00087344984,3.3631416901074864,3.1883664182342937,0.7341469447161766,14.76625890916325,-12.411266756661302,-10.873488627417148,2.5740692631395783,4.609918868867486,7.7155344440332225
66025,6399.309885168727,3.1398806e-05,0.000642151,-0.00071050477,4.748888527424616,2.288000886831581,0.07138456000362581,13.663344968583212,-13.130653320501402,-9.201532417747556,2.291236250736589,6.229671083568777,6.706340715806402
66030,6399.309885168727,2.7376736e-05,0.00057727634,-0.00052765966,6.059496721725201,1.4333503614608363,-0.7182501424871046,12.23693335994899,-12.447259321633108,-6.6552152706929135,2.4070395741753288,6.400927407524963,4.949658285790758
66035,6399.309885168727,5.330067e-05,0.00044753685,-0.00037323913,7.280303918464968,0.6622602373091659,-1.5812793480802974,10.680481170777012,-10.68080927828743,-3.3564806667898237,2.7426845263587576,5.405567757133926,2.513952822170506
66040,6399.309885168727,6.947631e-05,0.00029646215,-0.00026022262,8.388158637986097,-0.01715640651025563,-2.4598581955436565,9.314978342923109,-8.427817060218164,0.43742692696765006,3.000332369873618,3.831992307302957,-0.4013761581511406
66045,6399.309885168727,7.231702e-05,0.00014802138,-0.00017056361,9.34722315958007,-0.6164266392669351,-3.30388118510049,8.385037001034629,-6.228598567150427,4.412231190882497,2.971209263968163,2.2320441459048963,-3.532157351618696
66050,6399.309885168727,0.00013179866,-5.7136018e-05,-0.000116634,10.11206758116842,-1.1560677155365555,-4.077584545521257,8.018783511388403,-4.458819737187528,7.958344988249566,2.5726186344216018,1.0019065107660792,-6.304567799033283
66055,6399.309885168727,0.00030083323,-0.00032405715,-0.00011338662,10.638941809301658,-1.6578510528787587,-4.759760223083813,8.14794084517912,-3.428890431262352,10.338980712692551,1.9165871605907938,0.4737604211748332,-8.003027773912653
66060,6399.309885168727,0.0005157158,-0.0005487213,-0.00014336382,10.898363422863811,-2.137778875884467,-5.339137415331007,8.364144896587687,-3.255401597079813,11.269098158148386,1.440961402866165,0.7801995812604074,-8.353768035634165
66065,6399.309885168727,0.00068002933,-0.00064989197,-0.00020585414,10.880642937419369,-2.6019377247838555,-5.809390672717509,8.37971741322822,-3.7062506145637766,10.68494949415595,1.4431095341949591,1.6952073090049309,-7.299365950214668
66070,6399.309885168727,0.00071784103,-0.000623234,-0.0003015105,10.597667221137245,-3.0502272615166284,-6.166205805684822,8.298012319369674,-4.341218764821696,8.500458000605935,1.8077901933063591,2.778465070381375,-4.758059426333819
66075,6399.309885168727,0.000588852,-0.0005171583,-0.00040119176,10.084859893361655,-3.4871602378378874,-6.405076625075107,8.295707866843667,-4.802897303867954,5.028432308223049,2.322902032363132,3.677076688921974,-1.0471632870969532
66080,6399.309885168727,0.00034535464,-0.00035611956,-0.00047911797,9.399702067940753,-3.929817788256404,-6.519930023673023,8.350592938105773,-4.81151590106021,1.3577401634499928,2.953174597983676,4.128352862649796,2.738382335643802
66085,6399.309885168727,9.6337324e-05,-0.00012024427,-0.00053753844,8.612005030404335,-4.400203344758555,-6.504051731417657,8.372339687891735,-4.049307139289174,-1.2212727504158858,3.7191249422537713,3.836529531543224,5.30151673920842
66090,6399.309885168727,-4.743416e-05,0.00018462497,-0.000581153,7.787430889004982,-4.905592688502001,-6.352846726111546,8.347748144936714,-2.488310269390075,-2.186784133951954,4.568290459887764,2.780921522885169,6.115823061620869
66095,6399.309885168727,-1.0553412e-05,0.00048657585,-0.0006499927,6.971997649229682,-5.425664112361919,-6.07035907748499,8.324950628154923,-0.6456311319205446,-1.8933662566471359,5.40652107029179,1.4583137026427586,5.539917586241938
66100,6399.309885168727,0.00014797745,0.0007396367,-0.00082169514,6.187886184608005,-5.9159557596693775,-5.676843409950688,8.42010696165694,0.8501948664644994,-1.0284228883449442,6.095476016978652,0.45277940932354355,4.281458729268492
66105,6399.309885168727,0.00028338758,0.0009720406,-0.0010999953,5.444908015549093,-6.3217790225434145,-5.210985904719873,8.787683074656753,1.8616335858857198,-0.018606182022490536,6.470878139088896,-0.1528361833399821,2.805784318510415
66110,6399.309885168727,0.000309405,0.001176643,-0.0013686429,4.7580316210687394,-6.593855679847253,-4.723258937418304,9.543172562876363,2.631051123208123,1.0374389517908225,6.402265264181338,-0.6501767517686088,1.2620122088426444
66115,6399.309885168727,0.00022786457,0.0012925125,-0.0014919256,4.156270882008331,-6.700599141527052,-4.2626659798118816,10.659971784599703,3.145950134921507,2.091685267254211,5.887226808810524,-1.0583322483064102,-0.2528268329281107
66120,6399.309885168727,0.00010266318,0.0013020308,-0.0014961849,3.6778641793671083,-6.634194187346003,-3.8657782227386073,12.053296374215687,3.126926362187242,3.016731248457069,4.972308932990714,-1.1057136406372727,-1.574760790821745
66125,6399.309885168727,2.4314944e-05,0.0012159705,-0.0015086947,3.3569834073923372,-6.410051670768444,-3.551657491405731,13.684560075001587,2.6573120996565027,3.6463563824015646,3.661926043046847,-0.8602416624809988,-2.5185066138239907
66130,6399.309885168727,6.244026e-05,0.0010348944,-0.0016038555,3.208139917850505,-6.062104126146443,-3.3193460309069813,15.349142630533104,2.2343178136381407,3.880347666361332,2.1461872103043476,-0.7851947462033566,-2.9848093655257233
66135,6399.309885168727,0.00022384619,0.000776454,-0.0017662883,3.214268443879493,-5.636217575097253,-3.1477286586830617,16.651030528780623,2.3128791122891794,3.6835439391854914,0.8381705449007906,-1.289642798116998,-2.95962307031208
