Salt,Temperatures_K,Thermal_Conductivity_W_mK
1.0MgCl2,"987.000000,991.171717,995.343434,999.515152,1003.686869,1007.858586,1012.030303,1016.202020,1020.373737,1024.545455,1028.717172,1032.888889,1037.060606,1041.232323,1045.404040,1049.575758,1053.747475,1057.919192,1062.090909,1066.262626,1070.434343,1074.606061,1078.777778,1082.949495,1087.121212,1091.292929,1095.464646,1099.636364,1103.808081,1107.979798,1112.151515,1116.323232,1120.494949,1124.666667,1128.838384,1133.010101,1137.181818,1141.353535,1145.525253,1149.696970,1153.868687,1158.040404,1162.212121,1166.383838,1170.555556,1174.727273,1178.898990,1183.070707,1187.242424,1191.414141,1195.585859,1199.757576,1203.929293,1208.101010,1212.272727,1216.444444,1220.616162,1224.787879,1228.959596,1233.131313,1237.303030,1241.474747,1245.646465,1249.818182,1253.989899,1258.161616,1262.333333,1266.505051,1270.676768,1274.848485,1279.020202,1283.191919,1287.363636,1291.535354,1295.707071,1299.878788,1304.050505,1308.222222,1312.393939,1316.565657,1320.737374,1324.909091,1329.080808,1333.252525,1337.424242,1341.595960,1345.767677,1349.939394,1354.111111,1358.282828,1362.454545,1366.626263,1370.797980,1374.969697,1379.141414,1383.313131,1387.484848,1391.656566,1395.828283,1400.000000","0.288611,0.288405,0.288199,0.287993,0.287787,0.287582,0.287376,0.287170,0.286964,0.286758,0.286553,0.286347,0.286141,0.285935,0.285729,0.285523,0.285318,0.285112,0.284906,0.284700,0.284494,0.284289,0.284083,0.283877,0.283671,0.283465,0.283260,0.283054,0.282848,0.282642,0.282436,0.282231,0.282025,0.281819,0.281613,0.281407,0.281202,0.280996,0.280790,0.280584,0.280378,0.280172,0.279967,0.279761,0.279555,0.279349,0.279143,0.278938,0.278732,0.278526,0.278320,0.278114,0.277909,0.277703,0.277497,0.277291,0.277085,0.276880,0.276674,0.276468,0.276262,0.276056,0.275851,0.275645,0.275439,0.275233,0.275027,0.274822,0.274616,0.274410,0.274204,0.273998,0.273792,0.273587,0.273381,0.273175,0.272969,0.272763,0.272558,0.272352,0.272146,0.271940,0.271734,0.271529,0.271323,0.271117,0.270911,0.270705,0.270500,0.270294,0.270088,0.269882,0.269676,0.269471,0.269265,0.269059,0.268853,0.268647,0.268442,0.268236"
1.0CaCl2,"1045.000000,1047.575758,1050.151515,1052.727273,1055.303030,1057.878788,1060.454545,1063.030303,1065.606061,1068.181818,1070.757576,1073.333333,1075.909091,1078.484848,1081.060606,1083.636364,1086.212121,1088.787879,1091.363636,1093.939394,1096.515152,1099.090909,1101.666667,1104.242424,1106.818182,1109.393939,1111.969697,1114.545455,1117.121212,1119.696970,1122.272727,1124.848485,1127.424242,1130.000000,1132.575758,1135.151515,1137.727273,1140.303030,1142.878788,1145.454545,1148.030303,1150.606061,1153.181818,1155.757576,1158.333333,1160.909091,1163.484848,1166.060606,1168.636364,1171.212121,1173.787879,1176.363636,1178.939394,1181.515152,1184.090909,1186.666667,1189.242424,1191.818182,1194.393939,1196.969697,1199.545455,1202.121212,1204.696970,1207.272727,1209.848485,1212.424242,1215.000000,1217.575758,1220.151515,1222.727273,1225.303030,1227.878788,1230.454545,1233.030303,1235.606061,1238.181818,1240.757576,1243.333333,1245.909091,1248.484848,1251.060606,1253.636364,1256.212121,1258.787879,1261.363636,1263.939394,1266.515152,1269.090909,1271.666667,1274.242424,1276.818182,1279.393939,1281.969697,1284.545455,1287.121212,1289.696970,1292.272727,1294.848485,1297.424242,1300.000000","0.373111,0.372916,0.372722,0.372527,0.372332,0.372137,0.371943,0.371748,0.371553,0.371359,0.371164,0.370969,0.370775,0.370580,0.370385,0.370190,0.369996,0.369801,0.369606,0.369412,0.369217,0.369022,0.368828,0.368633,0.368438,0.368243,0.368049,0.367854,0.367659,0.367465,0.367270,0.367075,0.366881,0.366686,0.366491,0.366296,0.366102,0.365907,0.365712,0.365518,0.365323,0.365128,0.364934,0.364739,0.364544,0.364350,0.364155,0.363960,0.363765,0.363571,0.363376,0.363181,0.362987,0.362792,0.362597,0.362403,0.362208,0.362013,0.361818,0.361624,0.361429,0.361234,0.361040,0.360845,0.360650,0.360456,0.360261,0.360066,0.359871,0.359677,0.359482,0.359287,0.359093,0.358898,0.358703,0.358509,0.358314,0.358119,0.357925,0.357730,0.357535,0.357340,0.357146,0.356951,0.356756,0.356562,0.356367,0.356172,0.355978,0.355783,0.355588,0.355393,0.355199,0.355004,0.354809,0.354615,0.354420,0.354225,0.354031,0.353836"
1.0SrCl2,"1146.000000,1147.555556,1149.111111,1150.666667,1152.222222,1153.777778,1155.333333,1156.888889,1158.444444,1160.000000,1161.555556,1163.111111,1164.666667,1166.222222,1167.777778,1169.333333,1170.888889,1172.444444,1174.000000,1175.555556,1177.111111,1178.666667,1180.222222,1181.777778,1183.333333,1184.888889,1186.444444,1188.000000,1189.555556,1191.111111,1192.666667,1194.222222,1195.777778,1197.333333,1198.888889,1200.444444,1202.000000,1203.555556,1205.111111,1206.666667,1208.222222,1209.777778,1211.333333,1212.888889,1214.444444,1216.000000,1217.555556,1219.111111,1220.666667,1222.222222,1223.777778,1225.333333,1226.888889,1228.444444,1230.000000,1231.555556,1233.111111,1234.666667,1236.222222,1237.777778,1239.333333,1240.888889,1242.444444,1244.000000,1245.555556,1247.111111,1248.666667,1250.222222,1251.777778,1253.333333,1254.888889,1256.444444,1258.000000,1259.555556,1261.111111,1262.666667,1264.222222,1265.777778,1267.333333,1268.888889,1270.444444,1272.000000,1273.555556,1275.111111,1276.666667,1278.222222,1279.777778,1281.333333,1282.888889,1284.444444,1286.000000,1287.555556,1289.111111,1290.666667,1292.222222,1293.777778,1295.333333,1296.888889,1298.444444,1300.000000","0.335994,0.335883,0.335773,0.335662,0.335551,0.335440,0.335330,0.335219,0.335108,0.334997,0.334887,0.334776,0.334665,0.334554,0.334444,0.334333,0.334222,0.334111,0.334000,0.333890,0.333779,0.333668,0.333557,0.333447,0.333336,0.333225,0.333114,0.333004,0.332893,0.332782,0.332671,0.332561,0.332450,0.332339,0.332228,0.332118,0.332007,0.331896,0.331785,0.331675,0.331564,0.331453,0.331342,0.331232,0.331121,0.331010,0.330899,0.330789,0.330678,0.330567,0.330456,0.330346,0.330235,0.330124,0.330013,0.329903,0.329792,0.329681,0.329570,0.329460,0.329349,0.329238,0.329127,0.329017,0.328906,0.328795,0.328684,0.328574,0.328463,0.328352,0.328241,0.328130,0.328020,0.327909,0.327798,0.327687,0.327577,0.327466,0.327355,0.327244,0.327134,0.327023,0.326912,0.326801,0.326691,0.326580,0.326469,0.326358,0.326248,0.326137,0.326026,0.325915,0.325805,0.325694,0.325583,0.325472,0.325362,0.325251,0.325140,0.325029"
0.6LiF-0.4NaF,"930.000000,932.727273,935.454545,938.181818,940.909091,943.636364,946.363636,949.090909,951.818182,954.545455,957.272727,960.000000,962.727273,965.454545,968.181818,970.909091,973.636364,976.363636,979.090909,981.818182,984.545455,987.272727,990.000000,992.727273,995.454545,998.181818,1000.909091,1003.636364,1006.363636,1009.090909,1011.818182,1014.545455,1017.272727,1020.000000,1022.727273,1025.454545,1028.181818,1030.909091,1033.636364,1036.363636,1039.090909,1041.818182,1044.545455,1047.272727,1050.000000,1052.727273,1055.454545,1058.181818,1060.909091,1063.636364,1066.363636,1069.090909,1071.818182,1074.545455,1077.272727,1080.000000,1082.727273,1085.454545,1088.181818,1090.909091,1093.636364,1096.363636,1099.090909,1101.818182,1104.545455,1107.272727,1110.000000,1112.727273,1115.454545,1118.181818,1120.909091,1123.636364,1126.363636,1129.090909,1131.818182,1134.545455,1137.272727,1140.000000,1142.727273,1145.454545,1148.181818,1150.909091,1153.636364,1156.363636,1159.090909,1161.818182,1164.545455,1167.272727,1170.000000,1172.727273,1175.454545,1178.181818,1180.909091,1183.636364,1186.363636,1189.090909,1191.818182,1194.545455,1197.272727,1200.000000","0.791122,0.789643,0.788165,0.786688,0.785213,0.783739,0.782266,0.780794,0.779324,0.777855,0.776388,0.774922,0.773457,0.771994,0.770532,0.769071,0.767611,0.766153,0.764696,0.763241,0.761787,0.760334,0.758883,0.757432,0.755984,0.754536,0.753090,0.751645,0.750202,0.748759,0.747319,0.745879,0.744441,0.743004,0.741569,0.740134,0.738702,0.737270,0.735840,0.734411,0.732983,0.731557,0.730132,0.728709,0.727287,0.725866,0.724446,0.723028,0.721611,0.720195,0.718781,0.717368,0.715957,0.714546,0.713138,0.711730,0.710324,0.708919,0.707515,0.706113,0.704712,0.703312,0.701914,0.700517,0.699122,0.697727,0.696334,0.694943,0.693552,0.692163,0.690776,0.689390,0.688005,0.686621,0.685239,0.683858,0.682478,0.681100,0.679723,0.678347,0.676973,0.675600,0.674228,0.672858,0.671489,0.670121,0.668755,0.667390,0.666026,0.664664,0.663303,0.661943,0.660584,0.659227,0.657872,0.656517,0.655164,0.653813,0.652462,0.651113"
0.5BeF2-0.5LiF,"654.000000,657.494949,660.989899,664.484848,667.979798,671.474747,674.969697,678.464646,681.959596,685.454545,688.949495,692.444444,695.939394,699.434343,702.929293,706.424242,709.919192,713.414141,716.909091,720.404040,723.898990,727.393939,730.888889,734.383838,737.878788,741.373737,744.868687,748.363636,751.858586,755.353535,758.848485,762.343434,765.838384,769.333333,772.828283,776.323232,779.818182,783.313131,786.808081,790.303030,793.797980,797.292929,800.787879,804.282828,807.777778,811.272727,814.767677,818.262626,821.757576,825.252525,828.747475,832.242424,835.737374,839.232323,842.727273,846.222222,849.717172,853.212121,856.707071,860.202020,863.696970,867.191919,870.686869,874.181818,877.676768,881.171717,884.666667,888.161616,891.656566,895.151515,898.646465,902.141414,905.636364,909.131313,912.626263,916.121212,919.616162,923.111111,926.606061,930.101010,933.595960,937.090909,940.585859,944.080808,947.575758,951.070707,954.565657,958.060606,961.555556,965.050505,968.545455,972.040404,975.535354,979.030303,982.525253,986.020202,989.515152,993.010101,996.505051,1000.000000","0.702707,0.702307,0.701906,0.701504,0.701100,0.700694,0.700287,0.699879,0.699469,0.699058,0.698645,0.698231,0.697815,0.697398,0.696979,0.696559,0.696138,0.695715,0.695290,0.694864,0.694436,0.694007,0.693576,0.693144,0.692710,0.692275,0.691838,0.691400,0.690960,0.690518,0.690075,0.689630,0.689184,0.688736,0.688287,0.687836,0.687383,0.686929,0.686473,0.686016,0.685556,0.685096,0.684633,0.684169,0.683704,0.683236,0.682768,0.682297,0.681825,0.681351,0.680875,0.680398,0.679919,0.679438,0.678956,0.678472,0.677986,0.677499,0.677009,0.676518,0.676026,0.675531,0.675035,0.674537,0.674038,0.673536,0.673033,0.672528,0.672022,0.671513,0.671003,0.670491,0.669977,0.669461,0.668944,0.668425,0.667904,0.667381,0.666856,0.666330,0.665801,0.665271,0.664739,0.664205,0.663669,0.663132,0.662592,0.662051,0.661507,0.660962,0.660415,0.659866,0.659316,0.658763,0.658208,0.657652,0.657093,0.656533,0.655970,0.655406"
0.34BeF2-0.66LiF,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.778697,0.777676,0.776652,0.775624,0.774592,0.773556,0.772516,0.771472,0.770425,0.769374,0.768318,0.767259,0.766196,0.765129,0.764058,0.762983,0.761904,0.760821,0.759735,0.758644,0.757549,0.756451,0.755348,0.754241,0.753131,0.752016,0.750898,0.749775,0.748648,0.747518,0.746383,0.745244,0.744102,0.742955,0.741804,0.740649,0.739490,0.738327,0.737160,0.735989,0.734814,0.733635,0.732451,0.731264,0.730073,0.728877,0.727677,0.726474,0.725266,0.724054,0.722838,0.721618,0.720393,0.719165,0.717933,0.716696,0.715455,0.714211,0.712962,0.711709,0.710451,0.709190,0.707925,0.706655,0.705382,0.704104,0.702822,0.701536,0.700246,0.698952,0.697653,0.696351,0.695044,0.693734,0.692419,0.691100,0.689777,0.688450,0.687118,0.685783,0.684444,0.683100,0.681753,0.680401,0.679045,0.677685,0.676321,0.674953,0.673581,0.672205,0.670825,0.669440,0.668052,0.666660,0.665263,0.663863,0.662458,0.661050,0.659637,0.658221"
0.66LiF-0.34BeF2,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.778697,0.777676,0.776652,0.775624,0.774592,0.773556,0.772516,0.771472,0.770425,0.769374,0.768318,0.767259,0.766196,0.765129,0.764058,0.762983,0.761904,0.760821,0.759735,0.758644,0.757549,0.756451,0.755348,0.754241,0.753131,0.752016,0.750898,0.749775,0.748648,0.747518,0.746383,0.745244,0.744102,0.742955,0.741804,0.740649,0.739490,0.738327,0.737160,0.735989,0.734814,0.733635,0.732451,0.731264,0.730073,0.728877,0.727677,0.726474,0.725266,0.724054,0.722838,0.721618,0.720393,0.719165,0.717933,0.716696,0.715455,0.714211,0.712962,0.711709,0.710451,0.709190,0.707925,0.706655,0.705382,0.704104,0.702822,0.701536,0.700246,0.698952,0.697653,0.696351,0.695044,0.693734,0.692419,0.691100,0.689777,0.688450,0.687118,0.685783,0.684444,0.683100,0.681753,0.680401,0.679045,0.677685,0.676321,0.674953,0.673581,0.672205,0.670825,0.669440,0.668052,0.666660,0.665263,0.663863,0.662458,0.661050,0.659637,0.658221"
0.625LiF-0.3125BeF2-0.0625ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.648510,0.647733,0.646954,0.646172,0.645387,0.644600,0.643809,0.643016,0.642220,0.641421,0.640619,0.639815,0.639007,0.638197,0.637384,0.636568,0.635749,0.634927,0.634102,0.633274,0.632444,0.631610,0.630774,0.629934,0.629092,0.628247,0.627398,0.626547,0.625692,0.624835,0.623975,0.623112,0.622245,0.621376,0.620503,0.619628,0.618749,0.617868,0.616983,0.616096,0.615205,0.614311,0.613414,0.612514,0.611611,0.610704,0.609795,0.608883,0.607967,0.607048,0.606126,0.605201,0.604273,0.603341,0.602407,0.601469,0.600528,0.599584,0.598637,0.597686,0.596733,0.595776,0.594815,0.593852,0.592885,0.591916,0.590943,0.589966,0.588987,0.588004,0.587018,0.586028,0.585036,0.584040,0.583041,0.582038,0.581033,0.580024,0.579011,0.577996,0.576977,0.575955,0.574929,0.573900,0.572868,0.571833,0.570794,0.569752,0.568706,0.567658,0.566605,0.565550,0.564491,0.563429,0.562364,0.561295,0.560223,0.559147,0.558069,0.556986"
0.60LiF-0.30BeF2-0.10ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.599095,0.598417,0.597737,0.597055,0.596370,0.595683,0.594993,0.594301,0.593606,0.592910,0.592210,0.591509,0.590805,0.590098,0.589389,0.588677,0.587963,0.587247,0.586528,0.585807,0.585083,0.584356,0.583627,0.582896,0.582162,0.581425,0.580686,0.579944,0.579200,0.578453,0.577704,0.576952,0.576197,0.575440,0.574680,0.573917,0.573152,0.572384,0.571614,0.570841,0.570065,0.569286,0.568505,0.567721,0.566935,0.566145,0.565353,0.564559,0.563761,0.562961,0.562158,0.561352,0.560544,0.559733,0.558919,0.558102,0.557282,0.556460,0.555635,0.554807,0.553976,0.553142,0.552306,0.551466,0.550624,0.549779,0.548931,0.548080,0.547227,0.546370,0.545511,0.544648,0.543783,0.542915,0.542044,0.541169,0.540292,0.539413,0.538530,0.537644,0.536755,0.535863,0.534969,0.534071,0.533170,0.532267,0.531360,0.530450,0.529538,0.528622,0.527703,0.526781,0.525857,0.524929,0.523998,0.523064,0.522127,0.521187,0.520244,0.519298"
0.5455LiF-0.2727BeF2-0.1818ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.528511,0.527974,0.527435,0.526895,0.526353,0.525809,0.525264,0.524717,0.524168,0.523617,0.523064,0.522510,0.521954,0.521396,0.520836,0.520275,0.519711,0.519146,0.518579,0.518010,0.517440,0.516867,0.516292,0.515716,0.515138,0.514558,0.513976,0.513392,0.512806,0.512218,0.511628,0.511036,0.510443,0.509847,0.509250,0.508650,0.508048,0.507445,0.506839,0.506232,0.505622,0.505010,0.504396,0.503781,0.503163,0.502543,0.501921,0.501297,0.500671,0.500043,0.499412,0.498780,0.498145,0.497508,0.496870,0.496228,0.495585,0.494940,0.494292,0.493643,0.492991,0.492336,0.491680,0.491021,0.490361,0.489698,0.489032,0.488365,0.487695,0.487023,0.486348,0.485672,0.484993,0.484311,0.483628,0.482942,0.482253,0.481563,0.480870,0.480174,0.479477,0.478777,0.478074,0.477369,0.476662,0.475952,0.475240,0.474525,0.473808,0.473089,0.472367,0.471643,0.470916,0.470186,0.469454,0.468720,0.467983,0.467244,0.466502,0.465757"
