Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Li_x,J_Li_y,J_Li_z
64470,6841.235048438545,-0.0013933576,0.00039009508,-0.00088545354,11.229800471159319,10.519322929360207,22.58610881395893,5.483886675989393,-7.105697240576689,-20.85550366895611,2.344257789611363,5.525082678617128,-0.9483563503477201
64475,6841.235048438545,-0.0014808952,0.00025587052,-0.0011699621,14.956628710273502,10.37113527197311,22.870626642422025,4.933344242781652,-7.073637886971398,-22.10201885308222,-0.8320279811994999,5.641211037039556,0.013641009672455962
64480,6841.235048438545,-0.0015035608,0.00016242173,-0.0013527249,19.003809318489463,11.112614125963084,22.78186153858641,4.507463973503232,-7.01751974324353,-23.251330715129626,-4.453328293897213,4.843614107692066,1.2517181880334385
64485,6841.235048438545,-0.0014433748,0.00011677402,-0.0013661231,22.880624659970703,12.495995275142597,22.19139310869886,4.169737478987568,-6.908011108318456,-24.140588792308584,-7.992417252436864,3.3507240374486194,2.7314447045477857
64490,6841.235048438545,-0.0013510812,0.00010154912,-0.0012086801,26.036395807299474,13.961984828878933,21.04832592295734,3.9017914869839077,-6.727573551069247,-24.631478240922917,-10.880242514734475,1.7042965755129464,4.36540122437643
64495,6841.235048438545,-0.001270823,0.0001177748,-0.00094187335,27.914815168402175,14.815465690679723,19.54161753175012,3.703024947761347,-6.4752706100734105,-24.639810895539334,-12.559895449453817,0.598512780033436,5.8804423236119625
64500,6841.235048438545,-0.0011853233,0.00018689544,-0.0006327945,27.99946566551448,14.61896161883918,18.03306468501851,3.5847496159187493,-6.165461449276252,-24.145087891301294,-12.526270754596537,0.48520785920054776,6.894271955546603
64505,6841.235048438545,-0.0010427268,0.0002791039,-0.00031407335,26.006666586424952,13.520470994725414,16.786804955422305,3.562697809575379,-5.820505019179025,-23.17903455988496,-10.511419886684363,1.2387421833475876,7.174478256759787
64510,6841.235048438545,-0.0008263636,0.00029306026,-3.0346335e-05,22.23681628210016,12.071421661875078,15.745981784252399,3.6523522619483764,-5.461865392829994,-21.804526426814185,-6.831224095037525,2.329152265941777,6.8407930385433
64515,6841.235048438545,-0.000592939,0.00017532779,0.00014762655,17.58227646323923,10.66095369469507,14.662444182372015,3.870315865857461,-5.1059471607840425,-20.098813300398675,-2.3946480598291067,3.3837020009016685,6.218617604939456
64520,6841.235048438545,-0.0004089127,-1.8157003e-05,0.00023459637,13.02991461219046,9.400197143494315,13.547767420254418,4.239787669748889,-4.766222743131868,-18.145146509566327,1.7882419638332587,4.304734021796595,5.379627469078944
64525,6841.235048438545,-0.0002992907,-0.00019699414,0.0003294004,9.276548361136356,8.434566826338358,12.71476506450435,4.795373706697514,-4.456850742288141,-16.029799782473923,4.986022249668764,4.960992506466848,4.097283249265704
64530,6841.235048438545,-0.00026326385,-0.0003085355,0.0004575397,6.644336399527512,7.962223351282535,12.264520365939996,5.581184450563536,-4.191501792407424,-13.841844270841897,6.83242343461157,5.167986999790632,2.3595727129536233
64535,6841.235048438545,-0.0002834504,-0.0003586627,0.0005527509,5.148761950112947,7.9319395694371835,11.724891640585016,6.6392351634515,-3.975908716889455,-11.669851685888055,7.269947140416351,4.982677379219698,0.7272090362270962
64540,6841.235048438545,-0.00030771873,-0.00038967023,0.0005777939,4.529660675237958,8.101804714537813,10.398273840985974,7.991364879642071,-3.7988160208587107,-9.592170334304022,6.536918623326217,4.635719688116755,-0.023854482486539652
64545,6841.235048438545,-0.0002323957,-0.00042831193,0.0004953708,4.327846682910442,8.422355086537884,8.0083677084286,9.620049832555392,-3.6279456660958314,-7.6655415262714754,5.110047631675714,4.144299097445132,0.43942293349707207
64550,6841.235048438545,-1.718016e-05,-0.0004675795,0.00022114112,4.166639067106937,8.882058882803669,4.854894704944936,11.456886941791906,-3.4122388937938997,-5.917261682562889,3.4344182749161143,3.4688885164855536,1.8446160526723094
64555,6841.235048438545,0.00025711945,-0.00047128083,-0.00027229215,3.8925924030971313,9.29043537456322,1.5405019321779871,13.389482899560987,-3.08933961052381,-4.343820845944058,1.77586893051617,2.7376127984666754,3.585568122499782
64560,6841.235048438545,0.00049548317,-0.00040545082,-0.0008523721,3.4021876625973295,9.5861293655123,-1.3321357607245847,15.287681195338534,-2.598591713864069,-2.9197622647582397,0.36807516099057225,1.9511707942569996,5.034147109515718
64565,6841.235048438545,0.00063825754,-0.00026564597,-0.0012912865,2.497342419044636,9.759095521245166,-3.362868861368868,17.034112701984867,-1.8950338339963335,-1.6174346057771547,-0.4735111416733546,1.0746464970275205,5.762552520819984
64570,6841.235048438545,0.0006573261,-8.684546e-05,-0.0014424814,1.10581570110464,9.644517187125297,-4.47766539380328,18.54270191535781,-0.957970924009631,-0.4307035378872339,-0.5905735759200459,0.2521619252279428,5.690618225471072
64575,6841.235048438545,0.0005413235,6.8578534e-05,-0.0013445821,-0.5175353171309167,9.089339932972273,-4.80209076458496,19.765545328607203,0.210105267320694,0.6105623110122225,-0.190066149623219,-0.36073691793125784,4.973777640694125
64580,6841.235048438545,0.00030031332,0.00015099805,-0.0011313161,-2.053565068485274,7.982885976383155,-4.485779399482372,20.696161899742236,1.590059175036087,1.4466023647607704,0.41534705056497734,-0.6342368840646437,3.821426154623142
64585,6841.235048438545,1.5681364e-05,0.00015487448,-0.0009227683,-3.3239298329810305,6.130028816937507,-3.627807472505907,21.370105958148287,3.1500021539762577,2.0096788080576085,1.0117680063946484,-0.341322683512312,2.4003775459623022
64590,6841.235048438545,-0.00015527885,0.00010306976,-0.0007890987,-4.302457100779226,3.5210580437785612,-2.257423557677412,21.856576950737885,4.846638501716681,2.2458142412236635,1.5038241081807957,0.5710118873234982,0.7938584158768855
64595,6841.235048438545,-0.000116939984,1.9726067e-05,-0.00072256883,-5.1653994447680684,0.4975665679928567,-0.291421451149092,22.241550363175715,6.626919086659053,2.12723931716969,1.9817930396845056,1.814223143569057,-1.0535685494392322
64600,6841.235048438545,5.8741818e-05,-5.4163513e-05,-0.0006594231,-6.176871025351083,-2.5293186528172162,2.38697216562852,22.612156586129657,8.428441188778688,1.660159042451007,2.622658691333216,3.0395861539241245,-3.264881963822998
64605,6841.235048438545,0.00025648891,-7.5229975e-05,-0.000560035,-7.480833934063574,-5.2395978156739655,5.765642360834786,23.048616997353037,10.17493998445965,0.8908778958396859,3.490160991532921,4.003366389015815,-5.874271088785031
64610,6841.235048438545,0.00044326007,-7.204695e-05,-0.00043289474,-8.959965810116206,-7.517223477635758,9.523985830495539,23.619090004682413,11.771661420607721,-0.09573441413854147,4.398819957041866,4.684270453343293,-8.646002338249241
64615,6841.235048438545,0.000619603,-0.00014709735,-0.00028403525,-10.256819136324498,-9.5306598897762,12.804998616306166,24.37086052236301,13.108844507118501,-1.1891416345494221,4.943902808052968,5.360523700621803,-10.833608070675405
64620,6841.235048438545,0.00074640923,-0.00033788467,-0.00010853973,-10.972519539955261,-11.458677576410832,14.57241347654483,25.31657577941698,14.076129368663114,-2.272631601954026,4.713887787530126,6.321256580886715,-11.517532824811065
64625,6841.235048438545,0.0007781406,-0.00050618965,7.588336e-05,-10.85718139545423,-13.211909108089806,14.546527186876782,26.421472547405948,14.584443198244426,-3.242467586922113,3.4936528621007303,7.566174420739575,-10.521810598449088
64630,6841.235048438545,0.0007140682,-0.00048163367,0.00021486364,-9.981025806110832,-14.421300161200985,13.538517586583765,27.602071534515936,14.585730126655417,-4.020787513750877,1.4368983103314887,8.77427874839532,-8.735481195320542
64635,6841.235048438545,0.00059552345,-0.00026524716,0.00025653417,-8.857151662224332,-14.527858098507192,12.727751384448057,28.74299746976086,14.080592030822881,-4.560982841250413,-0.8279015252286093,9.385974569093834,-7.38451935027072
64640,6841.235048438545,0.00046920145,1.5773363e-05,0.00021963436,-8.193215337282869,-13.138549920265529,12.607227109862572,29.727105149507423,13.114742024772422,-4.84877799379469,-2.4759453899808626,8.962516364052592,-6.97619996019014
64645,6841.235048438545,0.000377098,0.00024664018,0.00013638435,-8.546579458143626,-10.424973721644509,12.92982430179356,30.46258395177866,11.76952980411792,-4.899862814015843,-2.8580600337066624,7.594152395868607,-7.247712497606269
64650,6841.235048438545,0.00035470078,0.0003870287,-6.031283e-05,-10.071901792500672,-7.094850507109537,13.37216263662114,30.89570132568334,10.14895309335392,-4.749350521162024,-1.7658551361149346,5.884605624704365,-7.840563182609484
64655,6841.235048438545,0.00042345357,0.0004836337,-0.00043122584,-12.126320615367536,-4.103014230711215,13.65122658102038,31.009849657416652,8.362627760985415,-4.430437772747289,0.17441573774854824,4.67909457783799,-8.438539859306301
64660,6841.235048438545,0.00053777086,0.0006416299,-0.0008768663,-13.329893673042921,-1.8852389579236677,13.424123020243053,30.818524124223785,6.5088822084051925,-3.957348016179501,1.5693144281773668,4.315064639386495,-8.684525827987754
64665,6841.235048438545,0.0006230913,0.00090726075,-0.0012655703,-12.50662633696668,-0.2963270529884374,12.339942759656621,30.354725150601745,4.665073413137943,-3.3315447164919982,1.2098461214715446,4.569961482581222,-8.226148801216851
64670,6841.235048438545,0.0006490428,0.0011877604,-0.0015430634,-9.637709946542078,0.8885716083628887,10.146907615011253,29.656326405002993,2.884022529806172,-2.5545589725358226,-0.9606716505280393,5.166113705500269,-6.810099350770114
64675,6841.235048438545,0.00060720777,0.0012745636,-0.0017056019,-5.617758210444138,2.003700670242888,6.880016465972144,28.750839623581857,1.193439300755779,-1.6321360986463775,-4.075136658101056,5.7415679930804835,-4.46563102989742
64680,6841.235048438545,0.0005477377,0.0010701428,-0.001775122,-1.6093103265701991,3.609445404554771,3.0996187868447294,27.649078379373535,-0.403448249284482,-0.5767042477224535,-6.9818233191620855,5.732710649960158,-1.7406655091668006
64685,6841.235048438545,0.00055359147,0.0007763325,-0.0017671692,1.2599227733472356,6.045608368715529,-0.2270279899669596,26.35367803656046,-1.9255321895963409,0.5873990821686235,-8.55565603390309,4.8186315525558765,0.4218781320618943
64690,6841.235048438545,0.0005774902,0.00058347813,-0.0016518439,2.5583789612547454,9.179322110944089,-2.522930122070906,24.875430540977696,-3.4067915086217564,1.8220687461256162,-8.375864724790377,3.1661770893768497,1.4831106906007983
64695,6841.235048438545,0.00052531174,0.00044763417,-0.0014942145,2.876712327913598,12.626636374360134,-4.1172372460562485,23.243045170030392,-4.884165395009552,3.082864333285535,-7.061812631396007,1.196236868792885,1.8166218970631887
64700,6841.235048438545,0.000397136,0.00027692973,-0.0014256197,3.076107231623843,15.918170537876328,-5.776007347706838,21.499575037228368,-6.386321883432322,4.3305190473905455,-5.517737366640489,-0.5931407689384924,2.227737570659402
64705,6841.235048438545,0.00025575393,3.618733e-05,-0.0014873683,3.391863170473022,18.61821249035379,-7.749941755216496,19.692825205723437,-7.925747606163132,5.53665453868539,-4.0267434324663025,-1.7537570236053126,2.9955366780172623
64710,6841.235048438545,0.00014994874,-0.00031016147,-0.0016361425,3.6495631430154907,20.525165320589032,-9.637997626989348,17.86767775586779,-9.494320106507221,6.680869400100485,-2.45929589345482,-2.0921374402204216,3.7393775578652564
64715,6841.235048438545,5.919367e-05,-0.0007095779,-0.0017738027,3.770256301920436,21.854169048816722,-10.961819292781259,16.06404072118604,-11.065532259723255,7.7477314489727656,-0.7763520438632816,-1.8499291176811945,3.996337040391583
64720,6841.235048438545,-3.4921453e-05,-0.0010089654,-0.0018285363,3.8902442665969454,23.131559947549576,-11.3079492375621,14.319619677207095,-12.602982241882419,8.72772803305211,0.8480812937456532,-1.5898702114317254,3.3624701168878084
64725,6841.235048438545,-8.937225e-05,-0.0010963931,-0.0018233861,4.171678288741767,24.744277483070945,-10.472980672821707,12.673053649082442,-14.070524838156558,9.617679810631081,2.2132131448712777,-1.7350452901335935,1.637549598999131
64730,6841.235048438545,-0.00012125216,-0.0009959247,-0.0018082195,4.738652534363163,26.680770836188778,-9.144864391998254,11.160932637566665,-15.441084269681742,10.418611732478304,3.1583599042393495,-2.3009789438182175,-0.49149830854051135
64735,6841.235048438545,-0.00023209462,-0.0007691036,-0.0017786066,5.625068854174978,28.910774488402566,-8.461221114409254,9.810885849588173,-16.69976652356778,11.132153398487706,3.621990375701587,-3.272300492604581,-1.8886832812391074
64740,6841.235048438545,-0.00043750572,-0.000506766,-0.0017173443,6.7706992239800545,31.416020310513332,-9.046813318270125,8.64372926647158,-17.84137682763518,11.754157473102257,3.643516325032268,-4.63593617674621,-1.9250950683895356
64745,6841.235048438545,-0.0006415936,-0.00035111903,-0.0016257017,8.28115236084705,33.69527310788578,-10.799380779692717,7.678317333783721,-18.868254899001982,12.26582081134448,3.0984751670881985,-5.888310871177845,-0.684190887758203
64750,6841.235048438545,-0.00069443334,-0.00036379052,-0.0014942809,10.3588395425577,35.033188022149616,-13.165804816632578,6.928143879669018,-19.78910306591584,12.62850684760096,1.7709616755134072,-6.305377826458308,1.3195471193207338
64755,6841.235048438545,-0.0005045467,-0.00048349137,-0.0013386981,12.930636311964921,35.242639752381706,-15.520776198191731,6.394236932852633,-20.61791145951807,12.7888781894927,-0.26692784893688604,-5.686021149547624,3.51414733729641
64760,6841.235048438545,-0.00013398315,-0.0006115983,-0.0012067665,15.46280427527018,34.675914419276864,-17.26698318197741,6.060039856422203,-21.37004516353059,12.697490040393035,-2.464898576089892,-4.367162371276089,5.351742404196077
64765,6841.235048438545,0.00023090783,-0.0006765794,-0.0011265002,17.138522063018176,33.83905100678054,-17.874260795892752,5.891979379836099,-22.054117679996274,12.331175181419978,-3.9725557933591897,-2.8462265779270366,6.325334976741349
64770,6841.235048438545,0.00045097235,-0.000665353,-0.0010900355,17.367425664006074,33.177989840795234,-17.051079978719635,5.843097872233751,-22.66393032742068,11.707409168551834,-4.152577890115337,-1.5753530413893433,6.125920006242586
64775,6841.235048438545,0.000535052,-0.0006561477,-0.0010130416,16.266163993022932,32.80557779033221,-14.813507447212748,5.856379185506934,-23.17822782680029,10.880223790091437,-3.064597769672529,-0.688643659788676,4.715532578347254
64780,6841.235048438545,0.00052650453,-0.0007321926,-0.00081329193,14.763096731712718,32.605872329604935,-11.603530405206387,5.867937937737419,-23.56928399175755,9.92024642862188,-1.5730892535096626,-0.09788200733225505,2.465532410010696
64785,6841.235048438545,0.0004756259,-0.00085992465,-0.00058454403,13.87548777616302,32.379623738430936,-8.025132707722863,5.811026756180776,-23.812029783901522,8.896040373615595,-0.6285690233820254,0.3711125745650232,-0.0886593089732326
64790,6841.235048438545,0.00037408996,-0.0009112151,-0.00045629672,13.911407331675951,31.990015778124516,-4.7296039383334385,5.622474340985914,-23.89056847356383,7.862761219167266,-0.4759362830703511,0.8392591803750573,-2.3509087126718926
64795,6841.235048438545,0.0002096566,-0.000808234,-0.00043085168,14.475086711086988,31.412205859045216,-2.4239675701881245,5.2560804794795475,-23.804566701976142,6.85450970908332,-0.6732218459986519,1.331067381241274,-3.648293644981689
64800,6841.235048438545,1.4910567e-05,-0.00063827564,-0.00042374223,15.142870353853144,30.456237074996913,-1.480469182390861,4.703469797450647,-23.5745657092995,5.88489187507512,-0.7883949150167076,2.0570350966774007,-3.6221743819357046
64805,6841.235048438545,-0.00017007685,-0.00051637465,-0.0003710596,15.663667973285563,28.820842874834497,-1.7268766041113714,4.010397505897541,-23.240150874458926,4.955272478780536,-0.6161202937113022,3.358014606277838,-2.4461476461025575
64810,6841.235048438545,-0.00031717517,-0.00044169056,-0.00025925395,15.779114586199288,26.437635496107408,-2.676658531591584,3.27352063380223,-22.84616544198017,4.060809605829132,0.005310100139158891,5.347236511344935,-0.6019031722850321
64815,6841.235048438545,-0.00039542906,-0.0003435731,-0.00011405332,15.246891630762551,23.692001166845884,-3.677546022837105,2.615684352893564,-22.421161166762122,3.1903304181047147,1.195369262844597,7.667866318272109,1.2694635563505892
64820,6841.235048438545,-0.00039155653,-0.0002055041,2.7732885e-05,13.975286608438193,21.386721027727276,-3.954364390453321,2.1534782524015244,-21.96134628346104,2.324654584741076,2.929180470509581,9.513331600555945,2.411957810339432
64825,6841.235048438545,-0.00034546328,-7.631737e-05,0.00014006201,12.047028812965443,20.394432150136375,-2.9640353884667814,1.9726564556387665,-21.430270037068716,1.438487890734543,5.0382600494118925,9.974544295302737,2.3077957630315233
64830,6841.235048438545,-0.00032510242,-1.4456505e-05,0.0002114906,9.700556080288159,21.234830982127853,-0.9013835453304457,2.1179609652374127,-20.771222159609042,0.5068095658913103,7.239428281951096,8.47509767020904,1.1768224618439
64835,6841.235048438545,-0.00033414277,-4.1470506e-05,0.00023294306,7.2776493421788535,23.81309183809902,1.3614814638342203,2.594365249200761,-19.924833436919165,-0.4842724196299957,9.185930541854448,5.050448082463962,-0.09496052747877348
64840,6841.235048438545,-0.00028222307,-0.0001429767,0.00021168122,5.202694147266818,27.164181571660826,3.0287483820859196,3.3745146856928976,-18.84688000005613,-1.5247836095208172,10.480736236651554,0.6214049306710243,-0.7217160528986404
64845,6841.235048438545,-9.630835e-05,-0.0002958682,0.00024453495,3.923969877289898,29.710966543139527,4.032497916175855,4.408511997720974,-17.52121479088661,-2.57466179958137,10.725463143851501,-3.2510454559159094,-0.6755869881623342
64850,6841.235048438545,0.00017031729,-0.0004810719,0.00044274933,3.6145899103248746,30.362277677004045,4.966574023848323,5.6347494470503205,-15.96290054882744,-3.5713147258851654,9.808605458845392,-5.460670707588061,-0.6130101437835527
64855,6841.235048438545,0.00034795635,-0.0006852475,0.0007446699,4.110904957919055,28.908968296441905,6.268683027395549,6.988742219004247,-14.21242497484824,-4.449137276422696,7.958297772189013,-5.757836813960122,-1.0372969468541244
64860,6841.235048438545,0.00030114068,-0.0009173266,0.0009619414,5.015097582087953,25.794731520270602,7.673960737366964,8.406608603534746,-12.321601958966912,-5.160753270165878,5.63623862553837,-4.534422936239817,-1.730958551145389
64865,6841.235048438545,0.0001091968,-0.001163493,0.0010067692,5.668811497016589,22.21548513609889,8.774831525176946,9.824356317065588,-10.332532704429159,-5.68893738115039,3.564777114330044,-2.944245779415605,-2.3036456244905397
64870,6841.235048438545,-7.718121e-05,-0.0013097887,0.0009887099,5.356145489533004,19.577331474923643,9.595048567234212,11.178306381547115,-8.2624189476625,-6.045823620072405,2.5234932536874646,-2.3762059758681695,-2.766976047004076
64875,6841.235048438545,-0.00019288248,-0.0012897343,0.0010167925,3.9154675060194695,18.29686407519841,10.223642464399257,12.412466097720623,-6.104101430595311,-6.261112223095913,2.730011496732603,-3.2540557229166276,-3.1802808983944972
64880,6841.235048438545,-0.00022874353,-0.0011662624,0.0010064319,1.9822729097827558,17.609790749703837,10.618714934432736,13.488694375078206,-3.8386065757364687,-6.364012482598263,3.5869775823915995,-4.832477560013896,-3.4724530793233983
64885,6841.235048438545,-0.00022914211,-0.0010496508,0.00083506707,0.5912534640260683,16.367538587335385,10.749046827440422,14.38783175324644,-1.448749299844768,-6.369766912719932,4.078860010758406,-5.980082620115237,-3.5970304100943875
64890,6841.235048438545,-0.00022697002,-0.001031213,0.00057203736,0.46124677129000435,14.006501469585714,10.56687220090995,15.104292323893983,1.0739929404083748,-6.276406748140652,3.4924060193983757,-6.141787618273039,-3.5082158707215556
64895,6841.235048438545,-0.00023152547,-0.0010896021,0.00036791206,1.7095165119821996,10.967079133245647,9.918868753722075,15.64016625555197,3.7227663246888767,-6.071399843013205,1.7082621182375155,-5.751138900106408,-3.0652192941439833
64900,6841.235048438545,-0.00032085355,-0.0011394972,0.00030833494,3.905117498666656,7.849726906854013,8.636825529639701,15.999047034559423,6.464980665063509,-5.742730101008783,-0.846219817857301,-5.3760008938314705,-2.111845678859621
64905,6841.235048438545,-0.00056262646,-0.0011448362,0.00036619214,6.251348852546932,4.396223125055363,6.764114681259768,16.184802365948798,9.237215382898595,-5.285179206370592,-3.378206626538114,-4.694731969449885,-0.6966858821548647
64910,6841.235048438545,-0.0008966246,-0.001104201,0.00043649322,8.27751082615897,0.05724499442305042,4.483932132532086,16.20647504653718,11.952150544313868,-4.697450995674806,-5.426041228329806,-3.0706887032146097,0.9957689040032588
64915,6841.235048438545,-0.0012009365,-0.001051109,0.0004675888,10.058014483779523,-5.063040524208084,1.9326021625215315,16.085859880299914,14.517077147853655,-3.9758567781358574,-7.085929828070757,-0.5153300430209757,2.8255046061215987
64920,6841.235048438545,-0.0013287172,-0.0010587828,0.0004278035,11.595624851845754,-10.355261625550957,-0.5835672344569809,15.858945464025249,16.85596825718525,-3.1085627151991506,-8.396625823249076,2.437999994803368,4.474379904711301
64925,6841.235048438545,-0.0012327724,-0.0011179923,0.00031919274,12.56452776434231,-15.263415991068896,-2.539716086587335,15.567624901502507,18.923273234415635,-2.0705629043208305,-9.074208242799239,5.278849412501703,5.392528754263685
64930,6841.235048438545,-0.0010230978,-0.0011013239,0.00021092042,12.805433315811353,-19.56419327087532,-3.689382494016657,15.248416875963096,20.707171809115916,-0.8207918202046107,-8.995905804467467,7.795728092303879,5.2924241663034515
64935,6841.235048438545,-0.00081790244,-0.0009256147,0.00012365436,12.450093097338822,-22.89633170721563,-4.258299708683387,14.927217485260565,22.226079635247828,0.6927251277935298,-8.319366456945852,9.608958536740944,4.347824722365974
64940,6841.235048438545,-0.00065507606,-0.0006103291,2.5154273e-05,11.537558280056839,-24.672724831212598,-4.804095216587056,14.625455876515131,23.516848503341258,2.5188054554215347,-7.105070157625589,10.09458311994615,3.0675399850764253
64945,6841.235048438545,-0.0004722406,-0.00025070095,-9.4123665e-05,10.175197408092352,-24.783218310960272,-5.753103321185822,14.372289815809578,24.61654869428307,4.685669144300484,-5.489543185986205,9.10537657683392,1.8496843197093278
64950,6841.235048438545,-0.00020585091,-1.6212012e-06,-0.00022450749,8.718132223397117,-23.69130471743656,-7.324529189949803,14.209696888786508,25.548594949496277,7.1844746136754125,-3.8698849539526634,7.081416739358365,0.9223046516156921
64955,6841.235048438545,0.00014683635,5.91335e-05,-0.00034497178,7.4101078090332155,-21.719730118693306,-9.748776175127686,14.181407831006448,26.320791764787224,9.960828573077016,-2.533571563939717,4.337645121228098,0.5701974295983256
64960,6841.235048438545,0.0005078228,1.6255017e-05,-0.00044952182,6.288555799044628,-19.0393293816759,-13.18513646894147,14.307493631314374,26.933884249627532,12.922075711766958,-1.5381053078693583,1.044151705722589,1.0453106568923851
64965,6841.235048438545,0.0007377835,-1.7645167e-05,-0.00053040375,5.417490651913577,-16.14626879549349,-17.186575895352263,14.562660095450353,27.390080678508035,15.957686075480161,-0.9222069288610721,-2.3051054371334154,2.0111399618725465
64970,6841.235048438545,0.00076989434,-3.348944e-05,-0.00054852373,4.893037995205997,-13.858501423046512,-20.704824863222292,14.875853338207174,27.693335106070972,18.9599506327555,-0.7109475815835508,-4.8961272426985225,2.527124601514375
64975,6841.235048438545,0.0006578041,-9.368578e-05,-0.00046781928,4.767529551322477,-12.869612585069156,-22.902498486759697,15.15272758777902,27.844066888587207,21.83350166518867,-0.862313483101699,-6.035747845962643,1.8512470944754988
64980,6841.235048438545,0.00047068653,-0.00024025164,-0.0003103356,5.053783074374915,-13.367362646940713,-23.68705306973655,15.302496860816257,27.837543003798004,24.491676729010212,-1.2983363140541235,-5.531473637690279,-0.022373332337932705
64985,6841.235048438545,0.00022973721,-0.00045031926,-0.0001831685,5.62454927297109,-14.970524722319063,-23.485475970574313,15.255329942033507,27.667277657687315,26.845339072393102,-1.821935360947775,-3.758045870418637,-2.57761263387047
64990,6841.235048438545,-6.446394e-05,-0.0006345465,-0.00020559855,6.181941412803792,-16.907590211130707,-22.912497124032633,14.972557789841373,27.327108431009336,28.792672464843783,-2.0965554667949093,-1.4808111129467485,-5.097924818018239
64995,6841.235048438545,-0.00037549163,-0.00073023414,-0.00038406637,6.408764899384334,-18.3984498425324,-22.690266024723343,14.452416320273384,26.809193725637975,30.221189620629595,-1.8032375965434242,0.5279633096498673,-6.748673004079048
65000,6841.235048438545,-0.00067782763,-0.0007710387,-0.0006178854,6.236082884222707,-19.004954977970456,-23.313737938939113,13.727844960915006,26.102980493275332,31.026025888336882,-0.9059842357458741,1.8406817370734005,-6.930037190114403
65005,6841.235048438545,-0.0009866043,-0.0008040141,-0.00080898625,5.96809040070526,-18.6852113262047,-24.828960429580583,12.851179148507265,25.19897728769351,31.137756791411086,0.23867410427342994,2.424941590125063,-5.526545579395044
65010,6841.235048438545,-0.0012342269,-0.0008014527,-0.0009500659,6.167544273060918,-17.717857625999283,-26.729266300269984,11.867608142083748,24.09524383821767,30.546506792479335,1.022791141129035,2.561321195832652,-3.0349898274934306
65015,6841.235048438545,-0.0012791918,-0.0006360617,-0.0010979832,7.317221817313795,-16.483928167699,-27.94079189785775,10.79049176088139,22.803625112176036,29.308965282949075,0.9502302162378845,2.6190101671737747,-0.5859223419273838
65020,6841.235048438545,-0.0011235594,-0.00031269944,-0.0012969569,9.442834641464977,-15.32657963418649,-27.585937566389504,9.597082560352844,21.349988385524135,27.531386012562145,0.01802656765508759,2.9152987583430603,0.8368026313374655
65025,6841.235048438545,-0.0009689414,-9.556454e-05,-0.0014571745,12.141788147012228,-14.313712512374767,-25.908347054868536,8.248769752297644,19.763420068711945,25.33407272061013,-1.3326140763877823,3.4889999865291697,1.3565253585157704
65030,6841.235048438545,-0.0008836991,-4.365401e-05,-0.0014910318,14.972741411484776,-12.788984189696638,-23.952506478486647,6.720272813720126,18.06039723180797,22.82524048234481,-2.6350705605494493,3.667294548467116,1.9095170531255437
65035,6841.235048438545,-0.0007258824,1.29816035e-05,-0.0014694976,17.59901740772763,-10.197821821063261,-22.49162019284634,5.0212588307933546,16.233228079316486,20.104869350559603,-3.562332613388517,2.9033010567574182,3.1690018652408045
65040,6841.235048438545,-0.00048573906,0.00011175989,-0.0014351638,19.87375119152125,-6.634051709460326,-21.701003061145485,3.2029264291579373,14.253151297078453,17.27861950668703,-4.0187341578588,1.3196077022067865,5.204634404439364
65045,6841.235048438545,-0.00025904886,0.0001977689,-0.0013414798,21.689852035781545,-2.5380111927069047,-21.352813472738518,1.3442721200283039,12.089395920313414,14.468732200109663,-3.976180782558315,-0.6126774507000565,7.666331922442714
65050,6841.235048438545,-9.515854e-05,0.00022478467,-0.0011777446,22.799841911130674,1.4190938381517446,-21.050965020265757,-0.47981112407959237,9.739248185917258,11.80976751736089,-3.262087697776535,-2.21963464013731,10.023448171658037
65055,6841.235048438545,2.2783854e-06,0.0001586234,-0.0010213611,23.21624316632982,4.66673807703512,-20.318825526606844,-2.231866160918603,7.256105017128302,9.419156349400147,-1.926434312891017,-2.9841356495757005,11.681919712613398
65060,6841.235048438545,5.262725e-05,1.8650555e-05,-0.0009040165,23.20037834660229,6.947665520784646,-18.65592592713076,-3.92252859489398,4.752130011584395,7.366340823120119,-0.21990697541545268,-2.7610878052449785,12.071835676939463
65065,6841.235048438545,0.00014200587,-0.00013867236,-0.0007357875,22.92651694615119,8.465771736439926,-15.858410252469218,-5.588096970635692,2.3657066833878506,5.666676672900942,1.7195227086319016,-1.8927705454492476,10.97398465569504
65070,6841.235048438545,0.00031975517,-0.0002987604,-0.00041064917,22.586980618180625,9.767484207842351,-12.108369390063698,-7.253260398736332,0.2122976384310622,4.293573230044423,3.72422257200893,-1.0410743109721303,8.597047034671139
65075,6841.235048438545,0.00050314877,-0.00037831895,3.3120505e-05,22.441556831640575,11.297241467023118,-7.932447327726577,-8.907254531937527,-1.6462402734120207,3.191154515217569,5.523640408280384,-0.7122939626934748,5.523543785566378
65080,6841.235048438545,0.00054137787,-0.0002351225,0.00041674412,22.681603153054994,13.131688260288783,-4.192588066489436,-10.507807321606181,-3.1959792013673525,2.283714796794449,6.884147176094899,-0.9970018889072159,2.691124414916064
